Sample ID,IC50 (uM),SMILES
NCGC00398947-01,50.1187,CC1=CC=CC=C1\C2=C\C=C3\[C@@H]4C[C@@H](CN(C4)C(=O)NC5=CC=C(Cl)C=C5)CN3C2=O
NCGC00400351-01,50.1187,FC1=CC=C(C=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)C5=CC=CO5)N=C[NH]4
NCGC00400377-01,50.1187,CC1=CC=C(C=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)C5=CC=CC=C5)N=C[NH]4
NCGC00400415-01,50.1187,FC1=CC(=CC=C1)NC(=O)N2CC3=C(C[C@H]2C4=NC(=NO4)C5=CC6=C(OCO6)C=C5)[NH]C=N3
NCGC00401083-01,50.1187,CC1=NC(=CC=C1)OC[C@@]2(CNC(=O)C3=CC=CC(=C3)F)C[C@H](O)[C@H](O)C2
NCGC00401121-01,50.1187,COC1=CC(=CC(=C1)NC(=O)N[C@H](C)C2=C(C(O)=O)C(=NO2)C3=CC=CC=C3)OC
NCGC00401148-01,50.1187,C[N]1N=C(C)C=C1C(=O)NC[C@]2(COC3=CC=CN=C3)C[C@H](O)[C@H](O)C2
NCGC00401156-01,50.1187,C[C@@H](NC(=O)NC1=CC=C(Cl)C=C1)C2=C(C(O)=O)C(=NO2)C
NCGC00401631-01,50.1187,COC1=CC=C(NC(=O)N2CC3=C(C[C@H]2C4=NC(=NO4)C5=CC=CC=C5)[NH]C=N3)C=C1
NCGC00401726-01,50.1187,O=C(NCC1=CC=CO1)[C@@H]2CC3=C(CN2CC4=CC=CC(=C4)C#N)N=C[NH]3
NCGC00401964-01,50.1187,COC1=NC2=C(C=C1)N=C(C[C@@H]\3C[C@@H](C(C)C)[C@H](CNC(=O)C4CCC4)\C=C3C)[NH]2
NCGC00401985-01,50.1187,COC1=NC2=C(C=C1)N=C(C[C@@H]\3C[C@@H](C(C)C)[C@H](CNC(=O)C[N]4C=NN=N4)\C=C3C)[NH]2
NCGC00408987-01,50.1187,ClC1=C(C=CC=C1)C2=N[NH]C3=C2CC(=O)N(CC4CC4)C3
NCGC00409009-01,50.1187,COC1=CC(=CC=C1)C2=N[NH]C3=C2CC(=O)N(C3)CC4=NC=CC=C4
NCGC00409068-01,50.1187,O=C1CC2=C(CN1CCC3=CC=NC=C3)[NH]N=C2C4=CC=C(C=C4)C(=O)N5CCOCC5
NCGC00409079-01,50.1187,COC1=CC=C(CN2CC3=C(CC2=O)C(=N[NH]3)C4=CC=CC(=C4)OC(C)C)C=C1
NCGC00409131-01,50.1187,COC1=NC=C(C=N1)C2=N[NH]C3=C2CC(=O)N(C3)CC4=NC=CC=C4
NCGC00409141-01,50.1187,FC(F)(F)C1=CC(=CC=C1)C2=N[NH]C3=C2CC(=O)N(CCC4=CC=NC=C4)C3
NCGC00409769-01,50.1187,COC1=CC=CC=C1NC2=NC3=C(NCCN(C3)C(=O)C4=CC=CC(=C4)C#N)C=N2
NCGC00409795-01,50.1187,FC1=CC(=CC=C1)NC2=NC3=C(NCCN(C3)C(=O)C4=CC=CC=C4)C=N2
NCGC00409806-01,50.1187,COC1=CC=CC=C1NC2=NC3=C(NCCN(C3)C(=O)C4=CC=N[N]4C)C=N2
NCGC00410335-01,50.1187,C[N]1N=C(C)C(=C1C)C2=CC=C(CN3CCC(C)(C3)NC(C)=O)C=C2
NCGC00411136-01,50.1187,COC1=CC=C(C=C1OC)C2=CC3=C(CN(CCN3)CCC4=CC=CC=C4)C=N2
NCGC00411365-01,50.1187,CC1=NOC2=C1N=C(C=C2N3CCNC(=O)C3)C4=CC=CS4
NCGC00411396-01,50.1187,CC1=NOC2=C1N=C(C=C2)C3=C[N](CC4=CC=CC=C4)N=C3
NCGC00411399-01,50.1187,COC1=CC=CC=C1C2=NC3=C(ON=C3C)C(=C2)C4=CC=CC=C4
NCGC00411401-01,50.1187,COC1=CC(=CC=C1)C2=CC(=NC3=C2ON=C3C)C4=CC=CC=C4OC
NCGC00411431-01,50.1187,CC1=NOC2=C1N=C(C=C2NCCC[N]3C=CN=C3)C4=CC=CS4
NCGC00411442-01,50.1187,COCCCNC1=CC(=NC2=C1ON=C2C)C3=CC=CS3
NCGC00411627-01,50.1187,C[N]1C=CC2=C(N=C(C=C12)C3=CC=C(CO)C=C3)C(=O)NCC4=CC=CN=C4
NCGC00411629-01,50.1187,C[N]1C=CC2=C(N=C(C=C12)C3=CC=C(C)N=C3)C(=O)NCCC4=C[NH]C=N4
NCGC00411637-01,50.1187,C[N]1C=CC2=C(N=C(C=C12)C3=CC=CC=C3C#N)C(=O)NCC4=CC=CN=C4
NCGC00411645-01,50.1187,COC1=CC=C(C=C1OC)C2=NC(=C3C=C[N](C)C3=C2)C(=O)NCC4=CC=CN=C4
NCGC00411658-01,50.1187,C[N]1C=CC2=C(N=C(C=C12)C3=CC=CC(=C3)C(F)(F)F)C(=O)NCCC4=C[NH]C=N4
NCGC00411685-01,50.1187,C[N]1C=CC2=C(N=C(C=C12)C3=CC=CC=C3)C(=O)NCC4=CC=CN=C4
NCGC00411983-01,50.1187,COC1=CC=C(C=N1)C2=CC(=C[N]3C=NC=C23)C4=CN=C5[NH]C=CC5=C4
NCGC00411986-01,50.1187,CN(C)CC1=CC=C(C=C1)C2=C[N]3C=NC=C3C(=C2)C4=C[NH]N=C4
NCGC00411989-01,50.1187,OC1=CC=C(C=N1)C2=CC(=C[N]3C=NC=C23)C4=CC=C(C=C4)N5CCOCC5
NCGC00412008-01,50.1187,OC1=CC=C(C=N1)C2=CC(=C[N]3C=NC=C23)C4=CC=C(N=C4)N5CCOCC5
NCGC00412011-01,50.1187,COC1=CC(=CC=C1)C2=C[N]3C=NC=C3C(=C2)N4CCOCC4=O
NCGC00412019-01,50.1187,OC1=CC(=CC=C1)C2=C[N]3C=NC=C3C(=C2)C4=CC=CN=C4
NCGC00412035-01,50.1187,CN(C)C1=CC=C(C=C1)C2=C[N]3C=NC=C3C(=C2)C4=CC=C(O)N=C4
NCGC00412066-01,50.1187,COC1=CC(=CC=C1)C2=C[N]3C=NC=C3C(=C2)C4=C[NH]N=C4
NCGC00412079-01,50.1187,C[S+]([O-])(=O)C1=CC=C(C=C1)C2=C[N]3C=NC=C3C(=C2)C4=CC=C(O)N=C4
NCGC00412084-01,50.1187,COC1=CC=CC=C1C2=NC(=C3C=C[N](CC4=CC=NC=C4)C3=C2)N5CCOCC5
NCGC00412117-01,50.1187,NC(=O)C1=CC(=CC=C1)C2=C[N]3C=NC=C3C(=C2)C4=CC=CN=C4
NCGC00412131-01,50.1187,CC1=C(C(=NO1)C)C2=CC(=C[N]3C=NC=C23)C4=CC=C(N=C4)N5CCOCC5
NCGC00412145-01,50.1187,CN(C)CC1=CC(=CC=C1)C2=NC(=C3C=C[N](CC4=CC=CN=C4)C3=C2)C/5=C/COCC5
NCGC00412153-01,50.1187,COC1=CC=CC=C1C2=C[N]3C=NC=C3C(=C2)C4=C[NH]N=C4
NCGC00412161-01,50.1187,OC1=CC=CC=C1C2=C[N]3C=NC=C3C(=C2)C/4=C/COCC4
NCGC00412172-01,50.1187,COC1=CC(=CC=C1C2=C[N]3C=NC=C3C(=C2)C4=C[NH]N=C4)F
NCGC00412174-01,50.1187,CC1=C(C(=NO1)C)C2=CC(=C[N]3C=NC=C23)C4=CC=CC(=C4)CO
NCGC00412195-01,50.1187,COC1=CC=C(C=N1)C2=CC(=C[N]3C=NC=C23)C4=CC=CC5=C4C=N[NH]5
NCGC00412197-01,50.1187,COC1=CC=C(C=C1)C2=CC(=C[N]3C=NC=C23)C4=C[N](C)N=C4
NCGC00412199-01,50.1187,COC1=CC=C(C=C1)C2=CC(=C[N]3C=NC=C23)C4=CC=CC(=C4)C(N)=O
NCGC00412201-01,50.1187,COC1=CC=C(C=N1)C2=CC(=C[N]3C=NC=C23)C4=CC=CC(=C4)NC(C)=O
NCGC00412208-01,50.1187,COC1=CC=C(C=C1)C2=CC(=C[N]3C=NC=C23)C4=CC=C5C(=O)NCC5=C4
NCGC00412259-01,50.1187,C[N]1C=C(C=N1)C2=CC3=C([NH]C=C3CC(=O)N(C)C4=CC=CC=C4)N=C2
NCGC00412344-01,50.1187,COC1=CC=C(NC(=O)CC2=C[NH]C3=C2C=C(C=N3)C4=CC=CC=C4C)C=C1
NCGC00412365-01,50.1187,COC1=CC=C(C=C1)C2=CC3=C([NH]C=C3CC(=O)NC4=CC=CN=C4)N=C2
NCGC00412371-01,50.1187,CC1=CC=CC=C1C2=CC3=C([NH]C=C3CC(=O)NC4=CC=CC=C4)N=C2
NCGC00412395-01,50.1187,COC1=CC=C(C=C1OC)C2=CC3=C([NH]C=C3CC(N)=O)N=C2
NCGC00412413-01,50.1187,CN(C)C1=CC(=CC=C1)NC(=O)CC2=C[NH]C3=C2C=C(C=N3)C4=CC=CN=C4
NCGC00412423-01,50.1187,CC(=O)NC1=CC(=CC=C1)C2=CC3=C([NH]C=C3CC(=O)NCC4=CC=CN=C4)N=C2
NCGC00412443-01,50.1187,COC1=CC=C(C=C1)C2=CC3=C([NH]C=C3CC(=O)N4CCN(CC4)C5=CC=CC=N5)N=C2
NCGC00412469-01,50.1187,O=C(CC1=C[NH]C2=C1C=C(C=N2)C3=CC=CN=C3)NC4=CC=CC=C4
NCGC00412532-01,50.1187,CN(CC1=CC=C(F)C=C1)C2=N[N]3C(=CN=C3C=C2)NC4=CC=CC(=C4)N[S+](C)([O-])=O
NCGC00412556-01,50.1187,COC1=CC=C(C=C1OC)C2=N[N]3C(=CN=C3C=C2)NC4=CC=CN=C4OC
NCGC00412557-01,50.1187,COC1=CC(=CN=C1)NC2=CN=C3C=CC(=N[N]23)C4=CC=CC=C4
NCGC00412561-01,50.1187,COC1=CC=C(C=N1)C2=N[N]3C(=CN=C3C=C2)NC4=CC=CC=C4OC
NCGC00412564-01,50.1187,NC(=O)C1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=CC=C4)C=C1
NCGC00412606-01,50.1187,ClC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=CC=C4)N=C1
NCGC00412614-01,50.1187,COC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=CC(=C4)CO)C=C1
NCGC00412617-01,50.1187,COC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=C(OC)N=C4)C=N1
NCGC00412622-01,50.1187,COC1=CC(=CN=C1)NC2=CN=C3C=CC(=N[N]23)C4=CC=C(OC)N=C4
NCGC00412642-01,50.1187,OC1=CC(=CC=C1)NC2=CN=C3C=CC(=N[N]23)C4=CC=C(F)C=C4
NCGC00412648-01,50.1187,COC1=NC=CC=C1NC2=CN=C3C=CC(=N[N]23)N(C)CC4=CC=C(F)C=C4
NCGC00412663-01,50.1187,COC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=CC(=C4)CO)C=C1OC
NCGC00412666-01,50.1187,C1COC2=CC(=CC=C2O1)NC3=CN=C4C=CC(=N[N]34)C5=CC=CC=C5
NCGC00412689-01,50.1187,COC1=C(C=CC=C1)C2=C3CCOC3=C(NC4=CC=NC=C4)N=C2
NCGC00412693-01,50.1187,COC1=NC=C(C=C1)C2=C3CCOC3=C(NC4=CC=CC(=C4)F)N=C2
NCGC00412758-01,50.1187,COC1=CC=C(NC2=C3OCCC3=C(C=N2)C4=C[N](C)N=C4)C=C1
NCGC00412837-01,50.1187,C[N]1C=C(C=N1)C2=C3CCOC3=C(NC(=O)C4=C[NH]C5=C4C=CC=C5)N=C2
NCGC00412868-01,50.1187,CC1(COCC2=CN=C(NC3=CC=CC=C3)N=C12)C(=O)NCC4=CC=CC(=C4)F
NCGC00412919-01,50.1187,COC1=CC(=CC=C1)NC(=O)C2(C)CCCC3=CN=C(N=C23)N(C)C
NCGC00412920-01,50.1187,CC1(CCCC2=CN=C(NC3=CC=CC=C3)N=C12)C(=O)N4CCCC4
NCGC00413015-01,50.1187,CC1(COCC2=CN=C(NC3=CC=CC=C3)N=C12)C(=O)NC4=CC=CC=C4
NCGC00413017-01,50.1187,CC1(CCCC2=CN=C(NC3=CC=CC=C3F)N=C12)C(=O)NCC4=CC=CN=C4
NCGC00413279-01,50.1187,CC1=CC=C(CN2CCC3=C(CC2)N=C(O3)C(=O)NC4=CC=CN=C4)C=C1
NCGC00413377-01,50.1187,CC1=CC(=CC(=C1)CN2CCC3=C(CC2)N=C(O3)C(=O)NC4=CC=CC=C4)F
NCGC00413442-01,50.1187,ClC1=CC=C(NC(=O)C2=NC3=C(CCN(CC3)CC4=CC=C5C=N[NH]C5=C4)O2)C=C1
NCGC00413503-01,50.1187,CC(=O)NC1=CC=CC(=C1)C2=NC=C3C(=O)N(CCOC3=N2)C4=CC=CC=C4
NCGC00413596-01,50.1187,COC1=CC=CC=C1C2=NC=C3C(=O)N(CCOC3=N2)C4=CC=CC(=C4)C(F)(F)F
NCGC00413673-01,50.1187,COC1=CC=C(NC2=CC=C3OCC(=O)N(CC4=CC=C(F)C=C4)CC3=N2)C=N1
NCGC00413710-01,50.1187,FC1=C(CN2CC3=NC(=CC=C3OCC2=O)NC4=C(F)C=CC=C4)C=CC=C1
NCGC00413725-01,50.1187,O=C1COC2=CC=C(N=C2CN1CC3=CC=CC=C3)C4=CSC=C4
NCGC00413733-01,50.1187,COC1=CC=C(NC2=CC=C3OCC(=O)N(CC4=C(F)C=CC=C4)CC3=N2)C=C1
NCGC00413749-01,50.1187,O=C1COC2=CC=C(NC3=CC=CC=C3)N=C2CN1CC4=CC=CC=C4
NCGC00413784-01,50.1187,CC1=C(C=CC=C1)C2=CC=C3OCC(=O)N(CCOC4=CC=CC=C4)CC3=N2
NCGC00413838-01,50.1187,COC1=CC=C(NC2=CC=C3OCC(=O)N(CC4=CC=CC=C4C)CC3=N2)C=N1
NCGC00413905-01,50.1187,CC(=O)NC1=CC=CC(=C1)C2=CC=C3OCC(=O)N(CC4=NC5=CC=CC=C5S4)CC3=N2
NCGC00413952-01,50.1187,OC1=CC(=CC=C1)C(=O)NCC2=CC=C(C=C2)C3=CN=C4[N]3C=CN=C4OC5=CC=CC=C5
NCGC00413960-01,50.1187,COC1=NC=CC=C1C2=NC=C[N]3C(=NC=C23)C4CN(C4)C(=O)C5=CC6=CC=CC=C6[NH]5
NCGC00413963-01,50.1187,OC(=O)C1=CC=C(C=C1)C2=NC=C3C=NC(=C[N]23)C4=CC=CC(=C4)F
NCGC00414048-01,50.1187,O=C(N1CCC(=C\C1)/C2=CN=C3C=NC(=C[N]23)C4=CC=CC=C4)C5=CC=N[NH]5
NCGC00414579-01,50.1187,COCCN1CC2=CC=C(NCC(C)C)N=C2C(C)(C1)C(=O)NC3=CC=C(OC)C=C3
NCGC00414602-01,50.1187,COCCN1CC2=CC=C(NC3=CC=CN=C3)N=C2C(C)(C1)C(=O)NC4=C(C)C=CC=C4
NCGC00415852-01,50.1187,OC1=CC(=CC=C1)C(=O)N2CC(COC3=CC=CC=C3)C4(C2)CN(C4)C(=O)C5=C[NH]N=C5
NCGC00415862-01,50.1187,O=C(CC1=CC=CC=C1)N2CC(CNC(=O)C3=CC=CC=C3)C4(C2)CN(C4)C5=CC=CC=C5
NCGC00416508-01,50.1187,CN1C=C(C2=NC(=C[N]2C1=O)COC3=CC=C(C=C3)C(O)=O)C4=CC=CC=C4F
NCGC00417078-01,50.1187,CN(C)C(=O)C1=C2OCCN(CC3=CC=CN=C3)C2=CC(=C1)C4=CC=CC=C4F
NCGC00417571-01,50.1187,COC1=CC=C(C=N1)C2=C3C(=O)N(C)CC3=CC(=C2)C4=C(C)ON=C4C
NCGC00417585-01,50.1187,COC1=CC(=CC=C1C2=C3C(=CC(=C2)C4=C(C)ON=C4C)CN(C)C3=O)F
NCGC00417592-01,50.1187,COC1=CC=CC=C1C2=C3C(=O)N(C)CC3=CC(=C2)C4=C(C)ON=C4C
NCGC00417751-01,50.1187,COC1=CC=C(NC(=O)C2=C(C)ON=C2C3=C(NCC(O)=O)[N](C)N=C3)C=C1OC
NCGC00417807-01,50.1187,COC1=NC2=C(C=C1C3=CC=CC(=C3)NC(C)=O)[N](C)C(=N2)CC4CC4
NCGC00418230-01,50.1187,O=C(COC1=CC=CC=C1)N2CCC(CC2)OC3=CN=C4[N](C=CC4=C3)C5=CN=CN=C5
NCGC00418232-01,50.1187,O=C(CC1=CC=CC=C1)N2CCC(CC2)OC3=CN=C4[N](C=CC4=C3)C5=CN=CN=C5
NCGC00418251-01,50.1187,CCOC(=O)N1CCC(CC1)OC2=CN=C3[N](C=CC3=C2)C4=CN=CN=C4
NCGC00418256-01,50.1187,NC(=O)C[N]1C=CC2=CC(=CN=C12)OCC3CCN(CC3)C4=CN=CC=N4
NCGC00418287-01,50.1187,COCCOC(=O)N1CCC(CC1)OC2=CN=C3[N](C=CC3=C2)C4=CN=CN=C4
NCGC00418469-01,50.1187,C[N]1C=C(CN2CC3=CC=C(C=C3OCC2=O)C(=O)NC4=NC(=CS4)C)C=N1
NCGC00418529-01,50.1187,COC1=CC=C(NC(=O)C2=CC=C3CN(CC4=C[N](C)N=C4)C(=O)COC3=C2)C(=C1)F
NCGC00418666-01,50.1187,COC1=CC=C(NC(=O)[C@@H]2C[C@@H](N(C2)[S+]([O-])(=O)C3CC3)C4=CC=C(F)C=C4)C=N1
NCGC00419602-01,50.1187,COCC1=CC2=C(C=C1)[N](CC3=CC=CN=C3)N=C2OC(C)(C)C(=O)NCC(F)(F)F
NCGC00419699-01,50.1187,COCC1=CC2=C(C=C1)[N](CC3=CC=CN=C3)N=C2OC(C)(C)C(N)=O
NCGC00419798-01,50.1187,CN[C@@H](C)C(=O)N[C@]1(C)OC[C@H]2CC[C@H](N2C1=O)C(=O)NC3=CC=CC(=C3)OC
NCGC00420311-01,50.1187,CC1=N[N]2CCCN(C(=O)CC3=CC=CC(=C3)Cl)C2=C1C4=CC=CN=C4N5CCOCC5
NCGC00420392-01,50.1187,CC1=CC=NC=C1C2=C3[N](CCCN3C(=O)CC4=CC=CC=C4)N=C2C
NCGC00420590-01,50.1187,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(COC4=CC=CC(=C4)N5CCOCC5)O3)CC6=C[NH]C7=CC=CC=C67
NCGC00420661-01,50.1187,CC1=CC=CC=C1NC2CC[N]3C(=NC(=C3C(=O)NC4=CC=C(F)C=C4)C)C2
NCGC00421477-01,50.1187,CC(C)[C@@H]1C[C@@H](CC2=NN=C(O2)C3=CC=CC=C3F)\C(=C/[C@H]1CNC(=O)C(C)(C)C)C
NCGC00422679-01,50.1187,O=C(N[C@@H]1COCC[C@@H]1OCC2=CC=CC=C2)C3=N[NH]C4=C3COCC4
NCGC00423105-01,50.1187,C[N]1C=C(C=N1)[C@@H](NC(=O)C2=C(C=CC=C2)N3CCCC3)[C@@H]4C[C@@H](O)C4
NCGC00423217-01,50.1187,COCCCNC(=O)C1C2=C(C=CC=C2)C(=O)N(C3CCCC3)C14CCCCC4
NCGC00423341-01,50.1187,CCCCN1C(=O)C2=CC=CC=C2C(C(=O)NC3=CC=CC(=C3)NC(C)=O)C14CCCC4
NCGC00423381-01,50.1187,COCCN1C(=O)C2=CC=CC=C2C(C(=O)NC3=NN=C(S3)C4CC4)C15CCCC5
NCGC00423417-01,50.1187,O=C(NCC1=CC=CC=N1)C2C3=C(C=CC=C3)C(=O)N(CC4=CC=CC=C4)C25CCCC5
NCGC00424410-01,50.1187,CC(C)C1=N[N]2C(=N1)N=CC=C2C3=CC=CS3
NCGC00424498-01,50.1187,CCO[C@H]1CN(C[C@@H]1O)CC2=CN=C(N=C2)C3=CC=CS3
NCGC00424622-01,50.1187,COCC[N]1C=CC2=C(C=CC=C12)C(=O)NC3=CC=C4NC(=O)[C@@H]5CCCN5C(=O)C4=C3
NCGC00424678-01,50.1187,COC1=CC=C(C=C1)C(=O)NCCC2CCN(CC2)C(=O)NC3=CC=CC=C3
NCGC00424792-01,50.1187,FC1=C(NC(=O)N2CCC(CCNC(=O)C3=CC=CS3)CC2)C=CC=C1
NCGC00424987-01,50.1187,COC1=C(OC)C=C(C=C1)C(=O)NCCC2CCN(CC2)C(=O)NC3=C(F)C=C(F)C=C3
NCGC00425202-01,50.1187,COC1=CC=C(O1)C(=O)N2CCC(CC2)CCC(=O)NC3=C(OC)C=C(OC)C=C3
NCGC00425291-01,50.1187,CC(=O)NC1=CC=C(C=C1)C2(CCC2)C(=O)NCC3=C(F)C=CC=C3
NCGC00426822-01,50.1187,ClC1=CC=CC(=C1)[N]2C=CC=C2CC(=O)NCC3=CC=C(C=C3)N4CCOCC4
NCGC00427015-01,50.1187,O=C(CSC1=NC=CC=C1)NC2CN(C3CC4=C(C3)C=CC=C4)C(=O)C2
NCGC00427032-01,50.1187,COC1=CC=C(C=C1)C(C)NC(=O)C2=CC=C(C=C2)C3=CC=C(N=C3)N4CCSCC4
NCGC00427141-01,50.1187,O=C(N1CCOC2=CC=C(CN3CCN(CC3)C4=CC=CC=N4)C=C2C1)C5=CC=C(C=C5)C6=CC=CO6
NCGC00427560-01,50.1187,FC1=CC=C(F)C(=C1)NC(=O)NC2=CC(=CC=C2)C3=NN=C(C=C3)N4CCCC4
NCGC00429289-01,50.1187,COC1=CC=CC(=C1)CCC2CCCN(C2)C(=O)C3=C(C)OC=C3
NCGC00430272-01,50.1187,CC1=CC=CC(=C1C)N2CCN(CC2)C(=O)C3=CC=C4CCN(C(=O)C5=CC=CC=C5)C4=C3
NCGC00430344-01,50.1187,COC1=CC=C(CNC(=O)C2=CC=C3CCN(C(=O)C4=CC=C(F)C=C4)C3=C2)C=C1
NCGC00431188-01,50.1187,CC1=CC=CC(=C1)C2=NOC=C2CCC(=O)NCC3=CC=CS3
NCGC00431826-01,50.1187,CC1=CC(=CC(=C1)C)C2=CC=C(C=N2)C(=O)N3CCC(CC3)OC4=CN=CC=C4
NCGC00431907-01,50.1187,COCC\1=C\C(=O)N(CC(=O)NC2=CC(=CC=C2)SC)\C(=N1)N3CCOCC3
NCGC00431925-01,50.1187,COCC\1=C\C(=O)N(CC(=O)NCC2=CC=C(OC)C=C2)\C(=N1)N3CCOCC3
NCGC00432306-01,50.1187,NC1=NC=C(C=C1)C(=O)N2CCC[N]3N=C(C=C3C2)C(=O)NC4=CC=CC=C4
NCGC00432527-01,50.1187,COCCN(CC1=CC=CS1)CC2=CN=C(N=C2)C3=CC=CC(=C3)C
NCGC00432538-01,50.1187,CC\1=C\C(=O)N(CC(=O)NC2=CC=CC=C2)\C(=N1)C3=CC=CC=C3
NCGC00432799-01,50.1187,COC1=CC=CC(=C1)CN2C(=O)C3=CC=N[N]3C4=C2C=C(C=C4)C(O)=O
NCGC00433230-01,50.1187,COC1=CC=C(C=C1)N2CCN(CC2(C)C)C(=O)NC3=NC(=NS3)C
NCGC00433323-01,50.1187,COC1=CC=C(NC(=O)N2CCCC(C2)C[N]3C=NC4=CC=CN=C34)C=C1OC
NCGC00433785-01,50.1187,CCCN1\C=C/C2=C(C1=O)C(=C(C)S2)C(=O)NCC3=CC=CC=C3
NCGC00434413-01,50.1187,COC1=NC=CC=C1C(=O)N2CCCC(C2)C3=C(CC4=CC=CC=C4)C=N[NH]3
NCGC00435096-01,50.1187,COC1=CC=C(NC(=O)COC2=CC=C(NC(=O)C3CC3)C=N2)C=C1
NCGC00436407-01,50.1187,OC(=O)[C@@H]1CN(C[C@H]1C2=CC=CC(=C2)F)C(=O)CCC3=CC=CC(=C3)Cl
NCGC00437324-01,50.1187,O=C(NC1CCCN(C1)C2=CC(=N[NH]2)C3=CC=CC=C3)C4=CC=C5OCOC5=C4
NCGC00437350-01,50.1187,O=C(NC1CCCN(C1)C2=CC(=N[NH]2)C3=CC=CC=C3)C4=CC=CC=C4
NCGC00437368-01,50.1187,COC1=C(F)C=C(C=C1)C(=O)NC2CCCN(C2)C3=CC(=N[NH]3)C4=CC=CC=C4
NCGC00437394-01,50.1187,O=C(NC1CCCN(C1)C2=CC(=N[NH]2)C3=CC=CC=C3)C4=CC=C5[NH]C=CC5=C4
NCGC00437470-01,50.1187,FC1=CC=C(C=C1)C2=N[NH]C(=C2)N3CCCC(C3)NC(=O)C4=CC=C5OCOC5=C4
NCGC00437834-01,50.1187,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCN(C2)C3=CC(=N[NH]3)C4=CC=CC=C4
NCGC00439860-01,50.1187,CC1=CC=C(F)C(=C1)OC2(CCN(CC2)C3=CN=C4C=CC=CC4=N3)C(O)=O
NCGC00440175-01,50.1187,ClC1=CC=C2[NH]C(=NC2=C1)CCC(=O)N3CCC/4=C(C3)/N=C5/C=C(\NN5C4=O)C6=CC=CC=C6
NCGC00441049-01,50.1187,CC1=NOC(=N1)C2=CC=C(OC3CN(C3)C(=O)NC4CCCC4)C=C2
NCGC00441704-01,50.1187,CC1=N[NH]C(=C1)C(=O)N2CCC(C2)C3=NOC(=N3)C4=CC=CC=C4
NCGC00442218-01,50.1187,CCCN(CC1CCOC1)C(=O)NC2=CC=C(C)C=C2Cl
NCGC00442822-01,50.1187,CC1=CC(=C(C)C=C1)NC(=O)N2C(CC3=CC=CC=C23)C4=NC(=NO4)C5CC5
NCGC00444361-01,50.1187,CC1=NOC(=C1)C[C@@H]2COC[C@@H]2NC(=O)C3=CC(=N[NH]3)C4=C(O)C=CC=C4
NCGC00446097-01,50.1187,COC1=CC=C(C=C1)C2=NOC(=N2)[C@@H]3CCCN3C(=O)COC4=CC=C(Cl)C=C4
NCGC00446144-01,50.1187,COC1=NC(=C(C=C1)C(=O)N[C@H]2COC[C@H]2CC3=CC(=NO3)C)OC
NCGC00446761-01,50.1187,CCOC1=C(C=CC=C1)C(=O)N2CCC3(CC2)N\C(=N/O3)C4=CC=CC(=C4)Br
NCGC00446822-01,50.1187,CC1=NOC(=C1)C[C@@H]2COC[C@@H]2NC(=O)C3=CSC(=N3)CC4=CC=CC=C4
NCGC00446837-01,50.1187,CC1=CC=C(C=C1)C/2=N/OC3(CCN(CC3)C(=O)COC4=CC=CC=C4)N2
NCGC00447333-01,50.1187,CC(CCC1=CC=CC=C1)NC(=O)C2=NOC(=N2)/C3=C/C=C\NC3=O
NCGC00448197-01,50.1187,CN(C)C1=CC(=CC=C1)C(=O)NC2=CC=C(C=C2)C3=NN=C4CCCC[N]34
NCGC00448219-01,50.1187,CC1=CC(=CC(=C1)C)C(=O)NC2=CC=C(C=C2)C3=NN=C4CCCC[N]34
NCGC00448243-01,50.1187,CC1=CC=C(CC(=O)NC2=CC(=CC=C2)C3=NN=C4CCCC[N]34)C=C1
NCGC00448273-01,50.1187,O=C(CCC1=C[NH]C2=C1C=CC=C2)NC3=CC(=CC=C3)C4=NN=C5CCCC[N]45
NCGC00448484-01,50.1187,COC1=CC=C(C[N]2N=C(N=C2C3=C(Cl)C=CC=C3F)C4CC4)C=C1
NCGC00448573-01,50.1187,CN(C(=O)CN1C(=O)N(C(=O)C2=C1C=C(C)[N]2C)C3=CC=CC=C3)C4=CC=CC(=C4)C
NCGC00448595-01,50.1187,COC1=C(OC)C=C(NC(=O)CN2C(=O)N(C(=O)C3=C2C=C(C)[N]3C)C4=CC(=CC=C4)C)C=C1
NCGC00450004-01,50.1187,COC1=CC=C(C=C1)C2C[N]3C=NC(=C3CO2)C4=NC(=NO4)C5=CC=CS5
NCGC00450127-01,50.1187,COC1=CC=C(CN2/C=C(C(O)=O)\C(=N/[S+]2([O-])=O)C)C=C1F
NCGC00450422-01,50.1187,O=C(CCN1\C=C/[N]2N=C3CCCCC3=C2C1=O)NC4=CC=C5OCOC5=C4
NCGC00450580-01,50.1187,CCC1=NC(=NO1)C/2=C/3CCCCN3C(=O)N(CC4=C(C)C=CC=C4)C2=O
